,AAPL,MSFT,AMZN,GOOGL,GOOG,BRK-B,NVDA,TSLA,META,UNH,JNJ,JPM,V,PG,XOM,HD,CVX,MRK,PEP,KO,ABBV,ADBE,WMT,TMO,CSCO,ACN,DHR,MCD,BMY,CRM,NFLX,LIN,TXN,INTC,HON,AMD,PM,NEE,UNP,WFC,VZ,MS,RTX,GS,AMGN,IBM,QCOM,CAT,AXP,CVS,SCHW,COP,LOW,SPGI,BA,LMT,DE,INTU,GE,MDT,AMT,NOW,ISRG,BKNG,GILD,PLD,SYK,T,ADI,BLK,PYPL,MO,MMC,ZTS,TGT,C,ADP,CI,DUK,SO,CSX,BDX,PNC,USB,VRTX,MU,CB,CL,REGN,SHW,ELV,MDLZ,EQIX,APD,GM,ETN
WFC,0.41913284321250566,0.40992842019404935,0.503353013670105,0.34492526255390593,0.3502843608380226,0.592214903315312,0.3838346597980226,0.47890933798414775,0.4438221951474874,0.05510159735309329,0.0539830347763812,0.8480222140823145,0.5451561138445843,0.04725849593185642,0.3256668689366698,0.3303573761879134,0.39198655391269693,0.08899145025229041,-0.001489764120655781,-0.05723415840286046,0.1285625733551284,0.36845775899391225,0.3532530859021395,0.28811817272172624,0.5333556838985706,0.37891526844494516,0.3017217200652924,0.07799217331896481,0.11248716853956735,0.42195740782012064,0.3363712957184693,0.41874528554118245,0.4487369230405578,0.2992150420637872,0.4426285102938869,0.33643352545954286,0.029287559530056947,0.026291551172374913,0.515734780044289,1.0,0.013301486264119727,0.8337903646786633,0.29930029371366235,0.8465076786142601,0.11169745913507301,0.2655657640921176,0.46896133080082847,0.6077731755239124,0.7877285648534413,0.23235442105632745,0.6878257434760843,0.4174629469033578,0.3127347293878596,0.4835704766362521,0.3918658162707524,0.0203988185460304,0.3576536092310701,0.3681122370324609,0.4888998736076396,0.3078657815535183,-0.11875656955053593,0.4433134691591939,0.4702133791427516,0.5032122173657413,0.1513599106791776,0.38428184740924615,0.4860250897728929,0.16617200898314674,0.514856264785963,0.6703602470418099,0.46594241864781555,0.03517223475159817,0.24564097752464564,0.16484654080490396,0.25642786334640516,0.7898011756807441,0.47045082815092637,0.020337602382089322,0.0266754487229497,-0.0050766845624075786,0.5190742290143512,0.214007128825414,0.8185788223160017,0.8004876178622379,0.08473367463242654,0.4337869859805104,0.26457727330350217,-0.05985832709275615,0.1478601414018053,0.34075631688752367,0.009360636075799419,-0.056127371401951044,0.3109619010453508,0.41348461465114966,0.3953887313527586,0.48385446652423725
VZ,0.1470491208834486,-0.08763543254321944,-0.17658752717459722,-0.13021500623831794,-0.12390113228697436,0.34761417134958733,-0.1994123874780387,-0.11665713566573836,-0.160238826148566,0.08934819760764001,0.44731218553092167,0.08869962021053748,0.29429165548433156,0.46233765767137436,0.1808088827613321,0.20721705369794013,0.19458062481996652,0.22792885829254408,0.3943653917825922,0.46927444173540916,0.29714373362637714,-0.014891993919246298,0.1527978107740605,0.13873625645483872,0.09378270923426688,0.12931971504714038,0.19745402361748873,0.3727288394467731,0.27846956538567125,-0.07148175600234417,-0.05946736787275176,0.3211661938846712,0.08219519780819629,0.10737879433357361,0.2494296940549776,-0.14847917122973064,0.15115146810132649,0.3687994315743648,0.26969653028237933,0.013301486264119727,1.0,0.012706423300937486,0.16785634326013493,0.01647556120504878,0.3207651889595734,0.1474382940275835,0.057954658564400685,0.10069288359374343,0.03949953505129331,0.2342409173444229,0.09833072359607671,0.0880847791126848,0.2565424776808116,0.2543886173393834,-0.07475617918803308,0.21048500233784195,0.25588917498799296,-0.004562725450331817,0.15313175454244923,0.3148691342341673,0.480788965129659,-0.08871971104215673,-0.02497261142018021,0.058415646432925586,0.18244499641452708,0.18342920174852229,0.20968605341650703,0.7361607184396783,0.0860420992637931,0.08247877995170812,0.05239211393846201,0.4826027198005209,0.389919881923984,0.33863238454651917,0.05140657073629085,-0.015226031035429223,0.34825410272341234,0.3737665528024346,0.5195398580795264,0.5670034470930685,0.17391938485778044,0.27805880308030945,0.1587944646195286,0.14487764716435647,0.14621378443533387,-0.11934321717996384,0.443320557299175,0.4888775294304071,0.1311871107951505,0.31120090857261373,0.20897776053177067,0.3351531355656139,0.0928548739812436,0.2749959387495737,-0.035146380150183475,-0.1567735001380528
MS,0.5035068309597687,0.5070354151952239,0.5741742013789264,0.4286818844006715,0.43604586987805727,0.5664849658937601,0.5431582534523048,0.5204935443831109,0.5260615706116497,0.03231963465530572,0.02975919302817986,0.854755023413609,0.6229454679929183,0.03122157693740841,0.3664768121841154,0.4285441536998271,0.43258797599107784,0.11504448127897605,0.05292240053497338,0.021531663566991446,0.14329017099111435,0.40635900483970283,0.4177662015684379,0.3479429636797155,0.6612572616265487,0.41138028482128947,0.3759488394717814,0.08619471826766582,0.13803089390722614,0.5149084587011635,0.4319287846091663,0.48953716117927937,0.4950323875187888,0.351623218922741,0.4976772962706582,0.4684452802094562,0.0558870517565376,0.11107592889920238,0.577173673742564,0.8337903646786633,0.012706423300937486,1.0,0.3719367070986015,0.9298519273954684,0.16001520701034663,0.3558729284418277,0.5678039706605323,0.6896992009317755,0.8268446114483604,0.21312340620856615,0.69704022766214,0.4754638362828538,0.39913911350182835,0.5661229734312883,0.4604297786840524,0.1167100923534272,0.4713037858165793,0.4671210430566875,0.5637546582415848,0.3330106273395632,-0.08040165962163542,0.5292223301975381,0.5769090895758135,0.6253459462359767,0.17254556367726634,0.4978319153455941,0.5526559238329574,0.15816746684654662,0.6180727190643542,0.7209383735486349,0.5639585796641686,0.004474830139527854,0.2726463954581119,0.27773937703167706,0.309080461537387,0.8536038032795582,0.5196439251209662,0.01056680285145784,0.04272143321813733,0.018642787386231173,0.555124702828911,0.2622099462513322,0.7864001598503332,0.7779591035416724,0.1270916155631116,0.5760988377022077,0.273408665824441,-0.03961235430157719,0.17341236276127855,0.4515135125575319,0.03822923609611941,-0.025418284798218078,0.3953969420813073,0.5158421126448238,0.4676601067251763,0.6149663392272173
RTX,0.18286218049607442,0.2180071818660993,0.19565296559270415,0.16509532121998743,0.1660145451315309,0.414901191586991,0.24438884755947743,0.248289922973891,0.18486702978704594,0.08100471176296178,0.152805025536814,0.4128667986334228,0.3724639632225036,0.180731496748819,0.26377046816759353,0.17529196131871874,0.26969009530847154,0.18471469587422476,0.09848182399321193,0.13202632080746424,0.20351933227425192,0.12803486836349925,0.2342212044226769,0.25827516269962203,0.3750314529077265,0.26467945201897414,0.26539024652079957,0.09853181091242946,0.1280385821356564,0.243482087015838,0.14943020188569586,0.3042493235976472,0.2173093854882696,0.12019631364331038,0.3769005615551424,0.2378522388647178,0.19466750818193462,0.14822031895480617,0.3443264420063677,0.29930029371366235,0.16785634326013493,0.3719367070986015,1.0,0.381333039871308,0.18960235451843835,0.2986240176515392,0.24780571797734682,0.342115423042058,0.3661248399582378,0.18716838688283174,0.3575478652690594,0.3356629202174672,0.11489385997648646,0.3502705651431245,0.4047509944344712,0.41766946475553757,0.24862834364249786,0.24371636742422964,0.4765041349069622,0.29483625208219255,0.06391554406872028,0.2562754285719357,0.2927021391543918,0.20848295346540044,0.13775294362156745,0.30555768936792593,0.3566531735463126,0.20538689094232823,0.2739759179523019,0.3330196586728519,0.2582842034378434,0.11470097782150515,0.2877985234959745,0.24139349880682343,0.06720035570943077,0.34042042309108617,0.37973747976603967,0.0768325173852916,0.21982035659257324,0.21581870687733978,0.22210928610712202,0.1984074307378347,0.32987041092332453,0.293522301679189,0.10180277913725373,0.20672354226337258,0.24234038655816292,0.11481747563396559,0.12971994321961836,0.1946833882374306,0.1393332988084391,0.07252495940218708,0.2757012649481428,0.30419829670859094,0.21929281808495188,0.31269501323193233
GS,0.5229190167951839,0.5262927648203913,0.5949118204042692,0.4525347173137397,0.461329425450334,0.5943433560147341,0.5371770686289766,0.5511584101284048,0.5495610402141939,0.03604213518841167,0.040430050261257414,0.8783503045830436,0.6221164402702681,0.05075260927071839,0.38441293421840445,0.43415787222021945,0.45352332780706534,0.12441006292583318,0.05544003714738827,-0.00019750059209774958,0.19081990500596097,0.43890389046121614,0.41183495877449083,0.3727811733057686,0.6438482490606708,0.4282919073686551,0.4051867424459347,0.1008577828973238,0.11838227369499016,0.5112065553350242,0.44367778836151284,0.5238615640916778,0.524615486094467,0.3845383476861774,0.5043020448737909,0.4967708587484345,0.06092583468409211,0.0765854813020326,0.5848567527439887,0.8465076786142601,0.01647556120504878,0.9298519273954684,0.381333039871308,1.0,0.19704589452807372,0.370427680961364,0.5911498613762453,0.7288990503986229,0.8555219118496046,0.24313040682072906,0.6793145012874047,0.48492773993532784,0.401303310623019,0.586165508011046,0.4416615282558991,0.1141618463557496,0.4749286847850343,0.48279499270421145,0.6061950968271316,0.33787234318015896,-0.09297074577484014,0.5381487942659131,0.5877197819581228,0.6218893135661417,0.19815500194051003,0.49324574124918125,0.5458282323365937,0.15153693958087328,0.6280886083702453,0.7387487034889315,0.5650795608145754,-0.00897932753563779,0.2977480489799695,0.27659366761265497,0.31947865301256,0.8560551484807605,0.5432868987055584,0.0300922416038909,0.023418497978962456,0.013022073794711783,0.5695535737903021,0.26137156155002883,0.8140995677648669,0.7910925061460222,0.15786885037677156,0.5581598167754815,0.26813916079180844,-0.03310054057428555,0.20864038897061674,0.4470993484529628,0.0382525344941273,-0.007295258548773545,0.39935160483020776,0.5075748684411151,0.4860738280071035,0.6317622338301957
AMGN,0.2597846409722302,0.058999990729224135,0.05615915875578611,0.012200782156735744,0.018509155645516247,0.3056733103847546,0.04925628648091361,0.06869304034360611,0.03526398028189416,0.187158090655164,0.46737292240471,0.15539494556579841,0.3393941890951871,0.3234024924582161,0.24660679724049434,0.264593722222936,0.24570932114566993,0.5666609699760176,0.5046474257186521,0.31888687283746153,0.54872219749165,0.10147452689764831,0.1108151853192198,0.5475057308006631,0.20965638856109,0.28492836129553833,0.507598567118631,0.2863609406593352,0.5232077316421939,0.17934879043016155,0.00581787976774532,0.4102705170397474,0.2554336961904049,0.2385847059402026,0.3512006262933786,0.12403862003161603,0.06547724047419486,0.29947115235356775,0.32867344409488763,0.11169745913507301,0.3207651889595734,0.16001520701034663,0.18960235451843835,0.19704589452807372,1.0,0.21802789950078302,0.2805439501205153,0.24519821080173315,0.2574431739759419,0.19960051759182273,0.11085162675507716,0.24086568072726258,0.2980723868712944,0.25136927568364703,0.10072988176429341,0.16617068870550514,0.2588070725279121,0.13221265291179551,0.1500984183739373,0.36900040751316554,0.31178961506079106,0.12783253447244156,0.191342789963712,0.13910851195184745,0.4740971296458091,0.33224576222582586,0.30740573090048473,0.20340929241295916,0.24810499017896456,0.2616422459686399,0.1981926158157019,0.18561840865282744,0.3148247373802546,0.5133125600513718,0.16036827462913436,0.17027986120411936,0.3088244802700646,0.2574110008690437,0.24440597991291482,0.32384634509326105,0.2758369003619082,0.4639773504492973,0.24136733558876008,0.25566826913336266,0.3333583921646181,0.151779472971777,0.29006448767007065,0.27129236222305403,0.3885542481025304,0.35373148954065126,0.3396288683584453,0.3721813651483686,0.19414159779590173,0.39169761782856377,0.18997052607536022,0.08546683634159954
IBM,0.3340495100410321,0.10267747955581213,0.23869859796532542,0.2356995445500194,0.24388797935385734,0.30505425926531143,0.26374623051461377,0.22085819362747383,0.2730493098256524,0.07340343769258549,0.1313002100397271,0.33814965643505346,0.4506881499744392,0.24775095827856308,0.2658830499082992,0.239033802869221,0.261812240630566,0.1656937640446611,0.2137853628097558,0.24362646733514848,0.17987669538833126,0.3061680001497733,0.28617805019588227,0.341082627141169,0.44978249777559587,0.4767017865863455,0.24395813424514706,0.22718488555612812,0.18558611637788644,0.259316230802026,0.22265453189840856,0.40386774074171666,0.28889904210687734,0.2882449361091494,0.49439041934841943,0.32439638861901476,0.08485328808317534,0.23019986175962925,0.4668635386775966,0.2655657640921176,0.1474382940275835,0.3558729284418277,0.2986240176515392,0.370427680961364,0.21802789950078302,1.0,0.3605714314400755,0.24785322230468385,0.4003899067471033,0.11704576108830701,0.30082091701469643,0.2393483586722275,0.25584735636039496,0.3328240919881288,0.2591297525746258,0.1369162085581606,0.31960742138955117,0.3107831290563412,0.3871793555397205,0.2388363251841918,0.08684703401582032,0.06890034973949548,0.341187570160256,0.4092693468480502,0.18255141878528275,0.28745830245146475,0.3638196397302677,0.1541351042082332,0.36350298891677507,0.3302248662871121,0.30812198487643966,0.03303225966001064,0.3254827156244622,0.3083826632586726,0.10764474025375491,0.3514483701663137,0.4495879923047197,0.005597647535376731,0.1556955794919228,0.23696869668597664,0.26252900554377534,0.21512138520795326,0.33486831275099427,0.3638730021251584,0.13771610032065618,0.26455988586845247,0.26344017087732396,0.21001563671341694,0.1595699173188386,0.33415206790913266,0.08519271693758869,0.19877089146279425,0.3107127704724177,0.3878809195643942,0.18148489445712132,0.3044097917179472
QCOM,0.5663971913560908,0.4214092261753529,0.5320369734100165,0.42909324647185376,0.4399975756848696,0.39637024053246606,0.5424778333119401,0.47088245702163417,0.47153258684396737,0.131036183845702,0.08517157857906975,0.52301781511821,0.4955291185374432,0.12948634342685106,0.39935481595718286,0.43484279073926463,0.4765591710496874,0.24862118655213353,0.13919236762835901,0.0706308163232373,0.23329189434873143,0.39965213782975273,0.32625786007865254,0.44392839762226893,0.5212014678636853,0.426774431921825,0.4777073467364208,0.19167566214190226,0.19944088561654913,0.46487939405228945,0.349239439061813,0.5030012610634368,0.6449744437018767,0.43382009680423855,0.4660935663335743,0.5824132391934574,0.000739187054972124,0.12138692159313266,0.48848907625723403,0.46896133080082847,0.057954658564400685,0.5678039706605323,0.24780571797734682,0.5911498613762453,0.2805439501205153,0.3605714314400755,1.0,0.5893814338802785,0.6084946095151763,0.1627822678163052,0.41113712547463843,0.4565576741229698,0.41033268592809563,0.38370173096198146,0.44799881746701814,0.07858642613591177,0.36864655013953884,0.436506367061892,0.42427133080184115,0.37277072668416067,-0.02978182651292852,0.5093443862922836,0.5641757483534714,0.4512261083470703,0.24552724142547794,0.44911539398452194,0.45911557100266454,0.031776981393886086,0.7496393690543471,0.5937696952754852,0.4796416607315519,-0.07054652286270484,0.21397869301734096,0.31934629151006283,0.4646866646234791,0.5887263771169947,0.3708030879609904,0.14448196864353247,-0.09691279161550644,-0.004265541773485964,0.41158725477936997,0.4582135473361193,0.5426012178509195,0.5566868740224643,0.19987246177181522,0.6203534012659221,0.1778743033250309,0.0678896640138008,0.353089877365117,0.43367229025955545,0.14619454381972843,0.0391228069708489,0.3485773941337462,0.521128649302528,0.38703796183144884,0.5337180964082802
CAT,0.4708912788355491,0.5296388508582455,0.5481758317625964,0.38797287858510965,0.39423830727949066,0.4777092922110617,0.47844031060757347,0.4176072717182795,0.4546451605986498,0.04244269911345744,0.06223887911011812,0.6714212733740622,0.4827873690522846,0.04355600961213685,0.415110549363634,0.4323581171918486,0.4732324827523473,0.18904632481497163,0.13071481222572373,-0.052596232834399376,0.242637836925879,0.42995024594160824,0.25962290864968557,0.44940830868001785,0.5885664324376954,0.40889123908407976,0.4749089477747421,0.13168573818946977,0.1889946820469704,0.43267327063005834,0.2440489915557755,0.4976178911547864,0.49730029274847787,0.36697944033717866,0.5083801726487174,0.4691706907166783,-0.05009630350622485,0.11759861485057632,0.6206513838569139,0.6077731755239124,0.10069288359374343,0.6896992009317755,0.342115423042058,0.7288990503986229,0.24519821080173315,0.24785322230468385,0.5893814338802785,1.0,0.7168526942994687,0.22640716372671915,0.4933318576083089,0.49518382813441836,0.43442184496668856,0.44815013095647294,0.3715947772705162,0.13883433582936144,0.6034875554679748,0.36909685551393295,0.48737333727398385,0.33939375190271087,-0.036780477040203784,0.5016000247126021,0.4003373668795828,0.47599181056973994,0.17835161309190625,0.5511541780151687,0.4446123761508061,0.029170722066148843,0.5976583594212588,0.619590605725911,0.5052231466376516,-0.008711064614260246,0.25392470085937224,0.2573568550094839,0.3695700305598907,0.6684586996558264,0.4549650563582159,0.112286518318003,-0.02786169342602141,-0.01346479060584715,0.5606251647502901,0.2552253009414627,0.7247828657028373,0.6639599751019035,0.14719983171410067,0.5511912919103091,0.24151581325057112,-0.03606422687644262,0.33078304776174117,0.4914731206462146,0.09222890557800587,0.02296697832116439,0.33468560487931726,0.5768847543618553,0.4782826787532181,0.6167762535337654
AXP,0.55798459451036,0.5309196551871805,0.6302517234881291,0.4425472174308979,0.44879093092311706,0.5663673318830882,0.5160931176253302,0.5054000016831873,0.5800715598350122,0.10726741646701328,0.022229320619290484,0.8021795508722287,0.6675623130791999,0.13277577322220463,0.4113619200489784,0.492093509742703,0.48026464124655477,0.18651833053268496,0.14238047919433947,0.0035527672995102804,0.24074182578409573,0.44732791053932736,0.4196205411211956,0.47413692852704753,0.6759148415425326,0.49812673611746794,0.47521434326961276,0.1281049565224388,0.207256394017559,0.5511439328682874,0.3639598386494618,0.5429967758316532,0.5649991741819426,0.383061653303894,0.5524532088809934,0.5387041208955947,0.029967964933387527,0.1229324069054538,0.6208731792728407,0.7877285648534413,0.03949953505129331,0.8268446114483604,0.3661248399582378,0.8555219118496046,0.2574431739759419,0.4003899067471033,0.6084946095151763,0.7168526942994687,1.0,0.21006912455301524,0.6258019957456533,0.5084615007619357,0.48079548609507466,0.5808636108956386,0.5468811380472607,0.1056408939971301,0.5117142950468602,0.44977884140743224,0.5856676778878427,0.3605078218600184,-0.07077161186484537,0.5654213937347277,0.573307311630621,0.6409120289497252,0.2523875586424163,0.5388185817292297,0.5720340557531408,0.12757527284577574,0.6656166112008279,0.7451561806699816,0.6213341757489922,-0.017869714579388837,0.351488634652517,0.3389546955075998,0.36256369376941144,0.8045705824061345,0.576553500033155,0.036069463244655056,-0.026434560471820093,-0.0022965618193615815,0.5660771464040525,0.30617439491294585,0.8287605859916358,0.8200626933471656,0.18620655863627258,0.5380105571795345,0.28761290761671165,0.008648073972452012,0.2622545327828268,0.5246734739096549,0.05826315365288697,0.0426281085862565,0.466983277852863,0.5653209071975194,0.49017910454416774,0.6363866092259063
